Eid,Id,Value_1,Value_2,Identity
3.3_exercise_11,290,0,1,[(A - B)**2 + (A - F)*(E - [A + E - F])]+[(B - F)*(-F + [-[-A + B + C] + 2*(A/2 + C/2)])]
3.3_exercise_11,335,1,1,[(A - B)**2 + (-E + [-A + E + F])*(A - F)]+[(B - F)*(-[-A + C + F] + [-B + 2*[A/2 + C/2]])]
3.3_exercise_11,349,1,1,[(A - B)**2 + (-E + [-A + E + F])*(A - F)]+[(B - F)*(C - [-A + 2*[-A/2 + B/2 + C/2 + F/2]])]
3.3_exercise_11,388,1,1,[(A - B)**2 + (-E + [-A + E + F])*(A - F)]+2*[(A - [B/2 + F/2])*(B - F)]
3.3_exercise_11,413,1,1,[(A - B)**2 + (-E + [-A + E + F])*(A - F)]+[(B - F)*(C - [-2*A + B + C + F])]
3.3_exercise_11,432,1,1,[(A - B)**2 + (-E + [-A + E + F])*(A - F)]+[(-B + [2*A - F])*(B - F)]
3.3_exercise_11,460,1,1,[(A - B)**2 + (-E + [-A + E + F])*(A - F)]+[(-B + [-C + 2*[A + C/2 - F/2]])*(B - F)]
3.3_exercise_11,489,1,1,[(A - B)**2 + (A - F)*(E - [-F + 2*[A/2 + E/2]])]+[(A - [-C + 2*[B/2 + [-A + C + F]/2]])*(B - F)]
3.3_exercise_11,542,1,1,[(A - B)**2 + (A - F)*(E - [-F + 2*[A/2 + E/2]])]+2*[(B - F)*(-[B/2 + C/2] + [A/2 + A/2 + C/2 - F/2])]
3.3_exercise_11,603,1,1,[(A - B)**2 + (A - F)*(E - [-F + 2*[A/2 + E/2]])]+[(-B + [-C + 2*[A/2 + [A + C - F]/2]])*(B - F)]
3.3_exercise_11,615,0,0,[(A - B)**2 + (A - F)*(E - [-F + 2*[A/2 + E/2]])]+[(-B + [-C + 2*[A + C/2 - F/2]])*(B - F)]
3.3_exercise_11,621,1,1,[(A - B)**2 + (-E + [-A + 2*[E/2 + F/2]])*(A - F)]+[(A - [-A + B + F])*(B - F)]
3.3_exercise_11,710,1,1,[(A - B)**2 + (-E + [-A + 2*[E/2 + F/2]])*(A - F)]+[(B - F)*(-C + [2*A - [B - C + F]])]
3.3_exercise_11,733,0,1,[(A - B)**2 + (-E + [-A + 2*[E/2 + F/2]])*(A - F)]+[(B - F)*(C - [-2*A + B + 2*[C/2 + F/2]])]
3.3_exercise_11,811,0,0,[(A - B)**2 + 2*(A - F)*(-[A/2 + E/2] + [E/2 + F/2])]+2*[(B - F)*(-[-A/2 + B/2 + C/2 + F/2] + [A/2 + C/2])]
3.3_exercise_11,829,0,1,[(A - B)**2 + 2*(A - F)*(-[A/2 + E/2] + [E/2 + F/2])]+[(A - [B + C - [2*[A/2 + C/2] - F]])*(B - F)]
3.3_exercise_11,895,0,0,[(A - B)**2 + 2*(A - F)*(-[A/2 + E/2] + [E/2 + F/2])]+[(B - F)*(-C + [-B + 2*[A + C/2 - F/2]])]
3.3_exercise_11,897,0,0,[(A - B)**2 + 2*(A - F)*(-[A/2 + E/2] + [E/2 + F/2])]+[(-B + [2*A - F])*(B - F)]
3.3_exercise_11,2087,0,0,[(A - [B/2 + C/2])*(B - F)]+1/2*[(A - B)**2 - (A - F)**2]+1/2*[(B - F)*(C - F)]
3.3_exercise_11,2401,0,0,[(A - B)**2 - (A - E)*(A - F)]-[(A - F)*(E - F) - (B - F)*(C - F)]+2*[(A - [B/2 + C/2])*(B - F)]
3.3_exercise_12,10903,0,1,[(-C + [-D + 2*[-C/2 + D + F/2]])*(-D + F)]+[-(A - B)**2 + (B - E)**2]+[(A - C)**2 - (-C + F)**2]+2*[(A - D)*(D - [B - C + D])]+[(-D + E)*(D - [-B - B + D + D + E])]
3.3_exercise_12,12142,1,1,[-(A - B)**2 + (A - C)**2 - (-C + F)**2]+2*[(A - D)*(C - D)]+[(-C + [2*D - [-F + 2*[C/2 + D/2]]])*(-D + F)]+[(-D + E)*(-[-B + 2*D] + [B + D - E])]+[-2*(A - D)*(B - D) + (B - E)**2]
3.3_exercise_12,13420,0,0,[(B - [2*D - [-E + 2*[B/2 + D/2]]])*(-D + E)]+[-(A - B)**2 + (A - C)**2]+[(B - E)**2 - (-C + F)**2]+[(-D + F)*(F - [2*C - D])]+2*[(A - D)*(-B + C)]
3.3_exercise_12,20326,1,0,[(-D + E)*(-[-B/2 + D + E/2] + [B/2 + D/2])]+1/2*[-(A - B)**2 + (A - C)**2]+1/2*[(B - E)**2 - (-C + F)**2]+[(A - D)*(D - [B - C + D])]+1/2*[(-D + F)*(F - [2*C - D])]
3.3_exercise_12,28725,0,0,[-(A - B)**2 + (B - E)**2 - (-C + F)**2]+[(-D + [2*B - E])*(-D + E) + (-D + F)**2]+2*[(A - D)*(-B + C)]+[(A - C)**2 - 2*(C - D)*(-D + F)]
3.3_exercise_13,38,0,0,[-(A - D)*(B - C) + (B - D)**2]+[(A - B)*(B - C)]-[(-B + D)*(-C + D)]
3.3_exercise_13,40,0,0,[(A - B)*(B - C) + (B - D)**2]-[(-B + D)*(-C + D)]-[(A - D)*(B - C)]
3.3_exercise_14,1,0,0,[(-B + [A/2 + D/2])*(-C + [A/2 + D/2])]+[-(A - [B + C - D])**2/4 + (B - C)**2/4]
3.3_exercise_14,5,0,0,[(-B + [A/2 + D/2])*(-C + [A/2 + D/2])]+[-(A - [-D + 2*[B/2 + C/2]])**2/4 + (B - C)**2/4]
3.3_exercise_15,3,0,0,[(A - C)**2 + (B - D)**2 - (-C + [A - B + D])**2]-2*[(A - C)*(B - D)]
3.3_exercise_15,9,0,0,[(A - C)**2 - (-B + [-C + 2*[A/2 + D/2]])**2 + (B - D)**2]-2*[(A - C)*(B - D)]
3.3_exercise_15,26,0,0,[(A - C)*(D - [-[-B + 2*[A/2 + D/2]] + 2*(B/2 + C/2)])]+[-(A - [B + C - D])**2 + (B - D)**2]
3.3_exercise_15,55,0,0,[(A - C)*(D - [B/2 + [-A + B + C]/2])]+1/2*[-(A - [B + C - D])**2 + (B - D)**2]
3.3_exercise_15,235,0,0,[(A - C)*(-C + [A - B - B + D + D])]+[(B - D)**2 - (D - [-A + B + C])**2]
3.3_exercise_15,236,0,0,[(A - C)*(A - [B + B + C - D - D])]+[(B - D)**2 - (D - [-A + B + C])**2]
3.3_exercise_15,325,0,0,[(A - C)*(D - [-A/2 + B + C/2])]+1/2*[(B - D)**2 - (-C + [A - B + D])**2]
3.3_exercise_15,399,0,0,[(A - C)*(-[B/2 + B/2 + C/2 - D/2] + [A/2 + D/2])]+1/2*[-(-B + [A - C + D])**2 + (B - D)**2]
3.3_exercise_15,426,0,0,[(A - C)*(D - [-A + 2*B + C - D])]+[-(-B + [A - C + D])**2 + (B - D)**2]
3.3_exercise_15,527,0,0,[(A - C)*(D - [-A + B + B + C - D])]+[-(A - [-D + 2*[B/2 + C/2]])**2 + (B - D)**2]
3.3_exercise_15,576,0,0,[(A - C)*(-C + [-B + 2*[A/2 + [-B + 2*D]/2]])]+[-(A - [-D + 2*[B/2 + C/2]])**2 + (B - D)**2]
3.3_exercise_15,588,0,0,[(A - C)*(-C + [A - B - B + D + D])]+[-(A - [-D + 2*[B/2 + C/2]])**2 + (B - D)**2]
3.3_exercise_15,677,0,0,[(A - C)*(-B + [A/2 - C/2 + D])]+1/2*[(B - D)**2 - (D - [-A + 2*[B/2 + C/2]])**2]
3.3_exercise_15,735,0,0,[(A - C)*(-[B/2 + C/2] + [D/2 + [-B + 2*[A/2 + D/2]]/2])]+1/2*[(B - D)**2 - (-C + [-B + 2*[A/2 + D/2]])**2]
3.3_exercise_15,754,0,0,[(A - C)*(-[B/2 + C/2] + [D/2 + [-B + 2*[A/2 + D/2]]/2])]+1/2*[(B - D)**2 - (-C + [A-B+D])**2]
3.3_exercise_15,797,0,0,[(A - C)*(A - [-D + 2*[B + C/2 - D/2]])]+[(B - D)**2 - (-C + [-B + 2*[A/2 + D/2]])**2]
3.3_exercise_15,820,0,0,[(A - C)*(-C + [A - B - B + D + D])]+[(B - D)**2 - (-C + [-B + 2*[A/2 + D/2]])**2]
3.3_exercise_15,946,0,0,[(A - C)*(D - [-A + 2*[B + C/2 - D/2]])]+[-(-B + [-C + 2*[A/2 + D/2]])**2 + (B - D)**2]
3.3_exercise_15,993,0,0,[(A - C)*(-B + [D/2 + [-C + 2*[A/2 + D/2]]/2])]+1/2*[-(-B + [-C + 2*[A/2 + D/2]])**2 + (B - D)**2]
3.3_exercise_15,1120,0,0,[(B - D)*(C - [A + D - [-A + 2*[B/2 + C/2]]])]+[(A - C)**2 - (A - [B + C - D])**2]
3.3_exercise_15,1139,0,0,[(B - D)*(C - [-B/2 + 3*[2*A/3 + D/3]/2])]+1/2*[(A - C)**2 - (A - [B + C - D])**2]
3.3_exercise_15,1147,0,0,[(B - D)*(-D + [-2*A + B + 2*C])]+[(A - C)**2 - (A - [B + C - D])**2]
3.3_exercise_15,1180,0,0,[(B - D)*(C - [-B + 2*[A - C/2 + D/2]])]+[(A - C)**2 - (D - [-A + B + C])**2]
3.3_exercise_15,1211,0,0,[(B - D)*(C - [A/2 + [-B + 2*[A/2 + D/2]]/2])]+1/2*[(A - C)**2 - (D - [-A + B + C])**2]
3.3_exercise_15,1221,0,0,[(B - D)*(C - [-[-A + B + C] + 2*(A/2 + D/2)])]+[(A - C)**2 - (D - [-A + B + C])**2]
3.3_exercise_15,1253,0,0,[(-A + [B + 2*C - 2*[A/2 + D/2]])*(B - D)]+[(A - C)**2 - (D - [-A + B + C])**2]
3.3_exercise_15,1281,0,0,[(B - D)*(B - [-C + 2*[A/2 + A/2 - C/2 + D/2]])]+[(A - C)**2 - (D - [-A + B + C])**2]
3.3_exercise_15,1285,0,0,[(B - D)*(-D + [2*C - [2*A - B]])]+[(A - C)**2 - (D - [-A + B + C])**2]
3.3_exercise_15,1293,0,0,[(B - D)*(B - [2*A - C - C + D])]+[(A - C)**2 - (D - [-A + B + C])**2]
3.3_exercise_15,1382,0,0,[(B - D)*(B - [-C + 2*[A - C/2 + D/2]])]+[(A - C)**2 - (-C + [A - B + D])**2]
3.3_exercise_15,1394,0,0,[(B - D)*(-D + [2*[B/2 + C/2] - 2*A + C])]+[(A - C)**2 - (-C + [A - B + D])**2]
3.3_exercise_15,1476,0,0,[(B - D)*(C - [A - 2*[B/2 + C/2] + 2*(A/2 + D/2)])]+[(A - C)**2 - (-B + [A - C + D])**2]
3.3_exercise_15,1502,0,0,[(B - D)*(-D + [-A + 2*[C/2 + [-A + B + C]/2]])]+[(A - C)**2 - (-B + [A - C + D])**2]
3.3_exercise_15,1525,0,0,[(B - D)*(B - [A - 2*C + 2*[A/2 + D/2]])]+[(A - C)**2 - (-B + [A - C + D])**2]
3.3_exercise_15,1569,0,0,[(B - D)*([B/2 + C/2] - [A/2 + A/2 - C/2 + D/2])]+1/2*[(A - C)**2 - (A - [-D + 2*[B/2 + C/2]])**2]
3.3_exercise_15,1608,0,0,[(B - D)*(C - [D/2 + [2*A - B]/2])]+1/2*[(A - C)**2 - (A - [-D + 2*[B/2 + C/2]])**2]
3.3_exercise_15,1645,0,0,[(B - D)*(B - [A + D - [-A + 2*C]])]+[(A - C)**2 - (A - [-D + 2*[B/2 + C/2]])**2]
3.3_exercise_15,1711,0,0,[(B - D)*(-[A/2 + D/2] + [-A/2 + B/2 + C/2 + C/2])]+1/2*[(A - C)**2 - (D - [-A + 2*[B/2 + C/2]])**2]
3.3_exercise_15,1714,0,0,[(B - D)*(C - [2*A - B - C + D])]+[(A - C)**2 - (D - [-A + 2*[B/2 + C/2]])**2]
3.3_exercise_15,1751,0,0,[(B - D)*(B - [2*A - [2*C - D]])]+[(A - C)**2 - (D - [-A + 2*[B/2 + C/2]])**2]
3.3_exercise_15,1848,0,0,[(B - D)*(B - [2*A - 2*C + D])]+[(A - C)**2 - (-C + [-B + 2*[A/2 + D/2]])**2]
3.3_exercise_15,1853,0,0,[(B - D)*(-D + [-A + 2*[C/2 + [-A + B + C]/2]])]+[(A - C)**2 - (-C + [-B + 2*[A/2 + D/2]])**2]
3.3_exercise_15,1908,0,0,[(-A + [C/2 + [-D + 2*[B/2 + C/2]]/2])*(B - D)]+1/2*[(A - C)**2 - 4*(-[B/2 + C/2] + [A/2 + D/2])**2]
3.3_exercise_15,1942,0,0,[(-A + [-A + B + C + C - D])*(B - D)]+[(A - C)**2 - 4*(-[B/2 + C/2] + [A/2 + D/2])**2]
3.3_exercise_15,1954,0,0,[(B - D)*(-[A/2 + D/2] + [-A/2 + B/2 + C])]+1/2*[(A - C)**2 - 4*(-[B/2 + C/2] + [A/2 + D/2])**2]
3.3_exercise_16,1,0,0,[(A - [D/2 + [2*A + B - 2*C]/2])*(-B + D)]+1/2*[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,10,0,0,[(-A + [-[B/2 + D/2] + 2*(A/2 + C/2)])*(-B + D)]+1/2*[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,12,0,0,[(A - [-[-B/2 + C + D/2] + 2*(A/2 + D/2)])*(-B + D)]+1/2*[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,18,0,0,[(-B + D)*(-[A - C + D] + [A - B/2 + D/2])]+1/2*[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,24,0,0,[(A - [A + B/2 - C - D/2 + D])*(-B + D)]+1/2*[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,30,0,0,[(A - [A - D/2 + [B - 2*C + 2*D]/2])*(-B + D)]+1/2*[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,34,0,0,[(A - [A + B/2 - C + D/2])*(-B + D)]+1/2*[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,43,0,0,[(-B + D)*(-D + [-B/2 + C + D/2])]+1/2*[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,52,0,0,[(-B + D)*(D - [-2*A + B + 2*[A - C + D]])]+[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,57,0,0,[(-B + D)*(-D + [A - B/2 + [-2*A + 2*C + D]/2])]+1/2*[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,62,0,1,[(-B + D)*(-D + [A + C - [A + B/2 - D/2]])]+1/2*[-(-B + C)**2 + (C - D)**2]
3.3_exercise_16,209,0,0,[(-B + D)*(C - [A + B/2 - D/2])]+1/2*[-(-B + C)**2 + (C - D)**2]-[(-A + D)*(-B + D)]
3.3_exercise_16,213,0,0,[(-B + D)*(C - [2*[3*A/4 + B/4] - A/2 - D/2])]+1/2*[-(-B + C)**2 + (C - D)**2]-[(-A + D)*(-B + D)]
3.3_exercise_16,217,1,1,[(-B + D)*(-[A/2 + B/2] + [-A + 2*[C/2 + [A/2 + D/2]/2]])]+1/2*[-(-B + C)**2 + (C - D)**2]-[(-A + D)*(-B + D)]
3.3_exercise_16,221,0,0,[(-B + D)*(C - [-A/2 + 3*[A + B/3 - D/3]/2])]+1/2*[-(-B + C)**2 + (C - D)**2]-[(-A + D)*(-B + D)]
3.3_exercise_16,222,0,0,[(-B + D)*(C - [A/2 + [A + B - D]/2])]+1/2*[-(-B + C)**2 + (C - D)**2]-[(-A + D)*(-B + D)]
3.3_exercise_16,233,1,0,[(-A + [-2*A + A - B + 2*C + D])*(-B + D)]+[-(-B + C)**2 + (C - D)**2]-2*[(-A + D)*(-B + D)]
3.3_exercise_16,234,1,0,[(A - [A - 2*C + 2*[A + B/2 - D/2]])*(-B + D)]+[-(-B + C)**2 + (C - D)**2]-2*[(-A + D)*(-B + D)]
3.3_exercise_16,243,1,0,[(-A + [-A/2 + C + [A - B + D]/2])*(-B + D)]+1/2*[-(-B + C)**2 + (C - D)**2]-[(-A + D)*(-B + D)]
3.3_exercise_16,245,0,0,[(-A + D)*(-B + D)]-1/2*[-(-B + C)**2 + (C - D)**2]-1/2*[(-B + D)*(-B + [-2*A + 2*C + D])]
3.3_exercise_17,4,0,0,[(A - C)**2 + (B - D)**2 - (-C + [A + B - D])**2]+2*[(A - C)*(B - D)]
3.3_exercise_17,52,0,0,[(A - C)*(-D + [2*B - [-A + C + D]])]+[-(A - [-B + C + D])**2 + (B - D)**2]
3.3_exercise_17,88,0,0,[(A - C)*(-D + [A/2 + B - C/2])]+1/2*[-(A - [-B + C + D])**2 + (B - D)**2]
3.3_exercise_17,93,0,0,[(A - C)*(A - [-B + 2*[D/2 + [-B + C + D]/2]])]+[-(A - [-B + C + D])**2 + (B - D)**2]
3.3_exercise_17,218,0,0,[(A - C)*(A - [-[2*B - D] + 2*(C/2 + D/2)])]+[(B - D)**2 - (B - [-A + C + D])**2]
3.3_exercise_17,273,0,0,[(A - C)*(-[C/2 + [-B + 2*D]/2] + [A/2 + B/2])]+1/2*[(B - D)**2 - (-D + [A + B - C])**2]
3.3_exercise_17,299,0,0,[(A - C)*(-D + [A + B - [-B + 2*[C/2 + D/2]]])]+[(B - D)**2 - (-D + [A + B - C])**2]
3.3_exercise_17,317,0,0,[(A - C)*(B - [C/2 + [-A + 2*D]/2])]+1/2*[(B - D)**2 - (-D + [A + B - C])**2]
3.3_exercise_17,349,0,0,[(A - C)*(A - [-B - B + C + D + D])]+[(B - D)**2 - (-D + [A + B - C])**2]
3.3_exercise_17,393,0,0,[(A - C)*(B - [-A + 2*[-B/2 + C/2 + D/2 + D/2]])]+[(B - D)**2 - (-C + [A + B - D])**2]
3.3_exercise_17,398,0,0,[(A - C)*(B - [-[A + B - D] + 2*(C/2 + D/2)])]+[(B - D)**2 - (-C + [A + B - D])**2]
3.3_exercise_17,474,0,0,[(A - C)*(B - [-A + 2*[-B/2 + C/2 + D]])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,486,0,0,[(A - C)*([A/2 + B/2] - [D/2 + [-B + 2*[C/2 + D/2]]/2])]+1/2*[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,515,0,0,[(A - C)*(B - [-[A + B - D] + 2*(C/2 + D/2)])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,518,0,0,[(A - C)*(-[-A + C + D] + [2*B - D])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,540,0,0,[(A - C)*(B - [-A - B + C + 2*D])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,549,0,0,[(A - C)*(-[-A + 2*D] + [2*B - C])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,555,0,0,[(A - C)*(B - [-A/2 + C/2 + D])]+1/2*[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,559,0,0,[(A - C)*(A - [-B + 2*[-B/2 + C/2 + D]])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,563,0,0,[(A - C)*(A - [-B + 2*[D/2 + [-B + 2*[C/2 + D/2]]/2]])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,575,0,0,[(A - C)*(A - [-B + 2*[-B/2 + C/2 + D/2 + D/2]])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,582,0,0,[(A - C)*(-C + [-D+[A-D+B]+B])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,584,0,0,[(A - C)*(-C + [-D+2*[A/2+B/2]-D+B])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,585,0,0,[(A - C)*(A - [-2*B + D + 2*[C/2 + D/2]])]+[(B - D)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,706,0,0,[(B - D)*(-D + [A + B - [-A + 2*C]])]+[(A - C)**2 - (A - [-B + C + D])**2]
3.3_exercise_17,710,0,0,[(B - D)*(-[-A/2 + C + D/2] + [A/2 + B/2])]+1/2*[(A - C)**2 - (B - [-A + C + D])**2]
3.3_exercise_17,756,0,0,[(A - [-A - B + C + C + D])*(B - D)]+[(A - C)**2 - (B - [-A + C + D])**2]
3.3_exercise_17,780,0,0,[(B - D)*(-[C/2 + D/2] + [A + B/2 - C/2])]+1/2*[(A - C)**2 - (B - [-A + C + D])**2]
3.3_exercise_17,793,0,0,[(B - D)*(B - [-A + 2*[-A/2 + C + D/2]])]+[(A - C)**2 - (B - [-A + C + D])**2]
3.3_exercise_17,831,0,0,[(A - [-B + 2*[C/2 + [-A + C + D]/2]])*(B - D)]+[(A - C)**2 - (-D + [A + B - C])**2]
3.3_exercise_17,890,0,0,[(A - [-A - B + 2*C + D])*(B - D)]+[(A - C)**2 - (-D + [A + B - C])**2]
3.3_exercise_17,933,0,0,[(B - D)*(-D + [A + A + B - C - C])]+[(A - C)**2 - (-D + [A + B - C])**2]
3.3_exercise_17,1025,0,0,[(B - D)*(B - [-2*A + 2*C + D])]+[(A - C)**2 - (-C + [A + B - D])**2]
3.3_exercise_17,1054,0,0,[(B - D)*(-D + [A - 2*C + 2*[A/2 + B/2]])]+[(A - C)**2 - (-C + [A + B - D])**2]
3.3_exercise_17,1069,0,0,[(B - D)*(-C + [-D + 2*[A/2 + [A + B - C]/2]])]+[(A - C)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,1109,0,0,[(A - [C + D - [A + B - C]])*(B - D)]+[(A - C)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,1131,0,0,[(B - D)*(-[C/2 + D/2] + [A + B/2 - C/2])]+1/2*[(A - C)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,1143,0,0,[(B - D)*(-D + [2*A + B - 2*C])]+[(A - C)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,1153,0,0,[(B - D)*(B - [-A + 2*[D/2 + [-A + 2*C]/2]])]+[(A - C)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,1165,0,0,[(B - D)*(-D + [-2*C + 3*[2*A/3 + B/3]])]+[(A - C)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_17,1172,0,0,[(B - D)*(B - [-A - A + 2*C + D])]+[(A - C)**2 - 4*(-[C/2 + D/2] + [A/2 + B/2])**2]
3.3_exercise_18,28,0,0,[-(A - C)**2 + (A - D)**2 - (B - D)**2]+[(A - C)*(B - C)]-2*[(A - B)*(-D + [B/2 + C/2])]
3.3_exercise_18,30,0,0,[-2*(A - B)*(-D + [B/2 + C/2]) - (A - C)**2]+[(A - D)**2 - (B - D)**2]+[(A - C)*(B - C)]
3.3_exercise_18,33,0,0,[(A - B)*(-D + [B/2 + C/2])]-1/2*[(A - D)**2 - (B - D)**2]-1/2*[(-A + B)*(A - C)]
3.3_exercise_18,35,0,0,[(A - B)*(-D + [B/2 + C/2])]-1/2*[(A - D)**2 - (B - D)**2]-1/2*[(A - C)*(-C + [-A + B + C])]
3.3_exercise_18,37,0,0,[(A - B)*(-D + [B/2 + C/2])]-1/2*[(A - D)**2 - (B - D)**2]-1/2*[(A - C)*(-C + [-A + 2*[B/2 + C/2]])]
3.3_exercise_19,402,1,1,[(A - [-C + E + F])*(B - [A/2 + C/2]) + (E - [A - B/2 + C/2])*(F - [A/2 - B/2 + C])]-[([A/2 + B/2] - E)*(-F + [B/2 + C/2])]
3.3_exercise_19,423,0,0,[(A - [-C + E + F])*(B - [A/2 + C/2]) + (E - [A - B/2 + C/2])*(F - [C/2 + [A - B + C]/2])]-[([A/2 + B/2] - E)*(-F + [B/2 + C/2])]
3.3_exercise_19,522,1,1,[2*(B - [A/2 + C/2])*([A/2 + C/2] - [E/2 + F/2]) + (-[A/2 + C/2] + [-A/2 + B/2 + E])*(F - [C/2 + [A - B + C]/2])]-[([A/2 + B/2] - E)*(-F + [B/2 + C/2])]
3.3_exercise_19,551,0,0,[(C - [-A + E + F])*(B - [A/2 + C/2]) + (E - [A/2 + [A - B + C]/2])*(F - [A/2 - B/2 + C])]-[([A/2 + B/2] - E)*(-F + [B/2 + C/2])]
3.3_exercise_19,554,1,0,[2*(B - [A/2 + C/2])*(-[E/2 + F/2] + [A/2 + C/2]) + (E - [A/2 + [A - B + C]/2])*(F - [A/2 - B/2 + C])]-[([A/2 + B/2] - E)*(-F + [B/2 + C/2])]
3.3_exercise_19,626,1,0,[(-C + [-2*A + B + 2*E])*(B - [A + 2*C - 2*F]) - 4*(-E + [A/2 + B/2])*(-F + [B/2 + C/2])]+4*[(B - [A/2 + C/2])*(C - [-A + E + F])]
3.3_exercise_19,730,1,1,[(-C + [-2*A + B + 2*E])*(-[A/2 + C/2] + [B/2 - C/2 + F]) - 2*(-E + [A/2 + B/2])*(-F + [B/2 + C/2])]+2*[(A - [-C + E + F])*(B - [A/2 + C/2])]
3.3_exercise_19,734,1,0,[(-C + [-2*A + B + 2*E])*(-[A/2 + C/2] + [B/2 - C/2 + F]) - 2*(-E + [A/2 + B/2])*(-F + [B/2 + C/2])]+4*[(B - [A/2 + C/2])*(-[E/2 + F/2] + [A/2 + C/2])]
3.3_exercise_19,921,1,1,[-(-E + [A/2 + B/2])*(-F + [B/2 + C/2]) + (E - [A/2 + [A - B + C]/2])*(F - [A/2 - B/2 + C])]+[(B - [A/2 + C/2])*(C - [-A + E + F])]
3.3_exercise_2,644,0,0,[(-A + B)*(-[A/2 - C/2 + D] + [B/2 + C/2])]+1/2*[-(-A + C)**2 + (B - C)**2]-[(-A + B)*(B - D)]
3.3_exercise_2,653,1,1,[(-A + B)*(-D + [-A + 2*[C/2 + [B + C - D]/2]])]+[-(-A + C)**2 + (B - C)**2]-2*[(-A + B)*(B - D)]
3.3_exercise_2,663,0,0,[(-A + B)*(-[D/2 + [-C + 2*[A/2 + D/2]]/2] + [B/2 + C/2])]+1/2*[-(-A + C)**2 + (B - C)**2]-[(-A + B)*(B - D)]
3.3_exercise_2,675,1,1,[(-A + B)*(-D + [-A + 2*[B/2 + [2*C - D]/2]])]+[-(-A + C)**2 + (B - C)**2]-2*[(-A + B)*(B - D)]
3.3_exercise_2,680,1,1,[(-A + B)*(-[A/2 - C/2 + D/2 + D/2] + [B/2 + C/2])]+1/2*[-(-A + C)**2 + (B - C)**2]-[(-A + B)*(B - D)]
3.3_exercise_2,693,1,0,[(-A + B)*(-[A - C + D] + [B + C - D])]+[-(-A + C)**2 + (B - C)**2]-2*[(-A + B)*(B - D)]
3.3_exercise_2,701,0,1,[(-A + B)*(-D + [B + C - [-C + 2*[A/2 + D/2]]])]+[-(-A + C)**2 + (B - C)**2]-2*[(-A + B)*(B - D)]
3.3_exercise_2,704,0,0,[(-A + B)*(C - [D - 2*[B/2 + C/2] + 2*(A/2 + D/2)])]+[-(-A + C)**2 + (B - C)**2]-2*[(-A + B)*(B - D)]
3.3_exercise_2,707,0,0,[(-A + B)*(C - [A - B - C + 2*D])]+[-(-A + C)**2 + (B - C)**2]-2*[(-A + B)*(B - D)]
3.3_exercise_2,712,0,0,[(-A + B)*(C - [A + 2*D - 2*[B/2 + C/2]])]+[-(-A + C)**2 + (B - C)**2]-2*[(-A + B)*(B - D)]
3.3_exercise_2,722,0,0,[(-A + B)*(-[A/3 + 2*D/3] + [B/3 + 2*C/3])]+1/3*[-(-A + C)**2 + (B - C)**2]-2/3*[(-A + B)*(B - D)]
3.3_exercise_2,728,0,0,[(-A + B)*(B - D)]-1/2*[-(-A + C)**2 + (B - C)**2]-1/2*[(-A + B)*(-A + [-D + 2*[B/2 + C - D/2]])]
